Paper,AMEND,Age,Area,Body Type,Cortisol Exercise Cleaning,Created time,Effect,Files & media,Fitness Cleaning,Funding Notes,Label,Last edited time,Meta Checked,NULL,Number of Participants,Participants Cortisol,Participants Inflammation,"Participants Muscle Damage ",Participants Muscle Soreness,Participants Oxidative Stress,Participants Pain,Participants Sleep Quality,Product,Related to Results (1) (Research Papers ),Related to Results (1) (Research Papers ) 1,Results,Sex,Source,Studies Cortisol,Studies Inflammation,Studies Muscle Damage,Studies Muscle Soreness,Studies Oxidative Stress,Studies Pain,Studies Sleep Quality,Supplement,TLDR,Trial Design,Trial Length,URL,Year,⭕ Confidence,💊 Supplements
https://pubmed.ncbi.nlm.nih.gov/11817499,No,,Attention,,No,"July 6, 2023 4:18 PM",Decrease,,No,,Attention,"April 18, 2025 4:28 PM",No,No,41,0,0,0,0,0,0,0,,"When kids with learning problems and attention issues were given a supplement called HUFA for 3 months, their ability to think and their overall behavior improved compared to kids who got a fake supplement. (https://www.notion.so/When-kids-with-learning-problems-and-attention-issues-were-given-a-supplement-called-HUFA-for-3-mont-284e535f9e1a44b1a1487e018428bc3f?pvs=21)",Untitled (https://www.notion.so/e139d336972b4bff97ec6c11c339537c?pvs=21),"When kids with learning problems and attention issues were given a supplement called HUFA for 3 months, their ability to think and their overall behavior improved compared to kids who got a fake supplement. (https://www.notion.so/When-kids-with-learning-problems-and-attention-issues-were-given-a-supplement-called-HUFA-for-3-mont-2eab2347d3dd4ad597e6ff4a694b8f9f?pvs=21)",n/a,ADHD Symptoms,0,0,0,0,0,0,0,Fish Oil,,Double-blind,n/a,https://pubmed.ncbi.nlm.nih.gov/11817499,,✅,Fish Oil (https://www.notion.so/Fish-Oil-1d659c2aeec58131bac5d0a07c5381f7?pvs=21)
https://pubmed.ncbi.nlm.nih.gov/25790022,No,"7-12, 13-17",Attention,,No,"July 6, 2023 4:20 PM",Decrease,,No,"Unilever, a manufacturer of a number of nutrition products provided the supplemented margarine for the study and also funded the trial. They also participated in the study design, and employed two of the co-authors of the paper.",Attention,"April 18, 2025 4:28 PM",No,No,79,0,0,0,0,0,0,0,,"Omega-3 fatty acid supplements, given as a part of daily diet, helped improve attention in boys with ADHD and those without the disorder. However, these supplements did not have any noticeable effect on cognitive control or brain activity. (https://www.notion.so/Omega-3-fatty-acid-supplements-given-as-a-part-of-daily-diet-helped-improve-attention-in-boys-with-5c10598ec3d24ae1943a4ec490245d42?pvs=21)",Untitled (https://www.notion.so/6b0faa73aff8495c88b9aed0aa5525e9?pvs=21),"Omega-3 fatty acid supplements, given as a part of daily diet, helped improve attention in boys with ADHD and those without the disorder. However, these supplements did not have any noticeable effect on cognitive control or brain activity. (https://www.notion.so/Omega-3-fatty-acid-supplements-given-as-a-part-of-daily-diet-helped-improve-attention-in-boys-with-829395f2fce24a6b98decb1136dfe12c?pvs=21)",Male,ADHD Symptoms,0,0,0,0,0,0,0,Fish Oil,,Randomized controlled trial,1-6 Months,https://pubmed.ncbi.nlm.nih.gov/25790022,,✅,Fish Oil (https://www.notion.so/Fish-Oil-1d659c2aeec58131bac5d0a07c5381f7?pvs=21)
https://pubmed.ncbi.nlm.nih.gov/11487742,No,,Attention,,No,"July 6, 2023 4:22 PM",None,,No,,Attention,"April 18, 2025 4:28 PM",No,No,63,0,0,0,0,0,0,0,,"Despite increasing DHA levels in the body, taking DHA supplements for four months did not improve ADHD symptoms in children aged 6 to 12 who were already on effective stimulant medication. (https://www.notion.so/Despite-increasing-DHA-levels-in-the-body-taking-DHA-supplements-for-four-months-did-not-improve-AD-bbf804e6d776473182d145e4b8e57ad9?pvs=21)",Untitled (https://www.notion.so/32ac2bcb033c4909a1508563dbfe88b9?pvs=21),"Despite increasing DHA levels in the body, taking DHA supplements for four months did not improve ADHD symptoms in children aged 6 to 12 who were already on effective stimulant medication. (https://www.notion.so/Despite-increasing-DHA-levels-in-the-body-taking-DHA-supplements-for-four-months-did-not-improve-AD-8bdb67bf05b542adafe8ba0a64730a26?pvs=21)",n/a,ADHD Symptoms,0,0,0,0,0,0,0,Fish Oil,,Double-blind,n/a,https://pubmed.ncbi.nlm.nih.gov/11487742,,🚩,Fish Oil (https://www.notion.so/Fish-Oil-1d659c2aeec58131bac5d0a07c5381f7?pvs=21)
https://pubmed.ncbi.nlm.nih.gov/20491709,No,,Attention,,No,"July 6, 2023 4:31 PM",Decrease,,No,,Attention,"April 18, 2025 4:28 PM",No,No,92,0,0,0,0,0,0,0,,"Giving a supplement called Eicosapentaenoic acid, or EPA, to children with ADHD improved their attention and behavior, especially in children who are defiant or less hyperactive. However, it didn't significantly change their overall ADHD rating. (https://www.notion.so/Giving-a-supplement-called-Eicosapentaenoic-acid-or-EPA-to-children-with-ADHD-improved-their-atten-669d9b5cc9df4619a64f58e9822129ac?pvs=21)",,"Giving a supplement called Eicosapentaenoic acid, or EPA, to children with ADHD improved their attention and behavior, especially in children who are defiant or less hyperactive. However, it didn't significantly change their overall ADHD rating. (https://www.notion.so/Giving-a-supplement-called-Eicosapentaenoic-acid-or-EPA-to-children-with-ADHD-improved-their-atten-f12e6c6ca6ea4d7095923a9820757003?pvs=21)",n/a,ADHD Symptoms,0,0,0,0,0,0,0,Fish Oil,,Double-blind,n/a,https://pubmed.ncbi.nlm.nih.gov/20491709,,✅,Fish Oil (https://www.notion.so/Fish-Oil-1d659c2aeec58131bac5d0a07c5381f7?pvs=21)
https://pubmed.ncbi.nlm.nih.gov/19436468,No,,Attention,,No,"July 6, 2023 4:33 PM",Decrease,,No,,Attention,"April 18, 2025 4:28 PM",No,No,26,0,0,0,0,0,0,0,,A subgroup of children with ADHD who used n-3 PUFA supplements achieved and maintained symptom control. T (https://www.notion.so/A-subgroup-of-children-with-ADHD-who-used-n-3-PUFA-supplements-achieved-and-maintained-symptom-contr-2829700febe04fbfb170f9eba5af9a8c?pvs=21),Untitled (https://www.notion.so/f8ec2c4833e5449d94780bc6b07c006e?pvs=21),A subgroup of children with ADHD who used n-3 PUFA supplements achieved and maintained symptom control. T (https://www.notion.so/A-subgroup-of-children-with-ADHD-who-used-n-3-PUFA-supplements-achieved-and-maintained-symptom-contr-711ed2dbe68e493284e2bc6438d486fc?pvs=21),n/a,ADHD Symptoms,0,0,0,0,0,0,0,Fish Oil,,Double-blind,n/a,https://pubmed.ncbi.nlm.nih.gov/19436468,,✅,Fish Oil (https://www.notion.so/Fish-Oil-1d659c2aeec58131bac5d0a07c5381f7?pvs=21)
https://pubmed.ncbi.nlm.nih.gov/17435458,No,,Attention,,No,"July 6, 2023 4:35 PM",Decrease,,No,,Attention,"April 18, 2025 4:28 PM",No,No,104,0,0,0,0,0,0,0,,"The study found that giving children with ADHD a supplement of polyunsaturated fatty acids (PUFAs) over 30 weeks helped reduce their symptoms like inattention and hyperactivity, according to their parents. (https://www.notion.so/The-study-found-that-giving-children-with-ADHD-a-supplement-of-polyunsaturated-fatty-acids-PUFAs-o-b33764f00be8403285707dbb252136bb?pvs=21)",Untitled (https://www.notion.so/235b653e5257411fb835d61e20f42bf4?pvs=21),"The study found that giving children with ADHD a supplement of polyunsaturated fatty acids (PUFAs) over 30 weeks helped reduce their symptoms like inattention and hyperactivity, according to their parents. (https://www.notion.so/The-study-found-that-giving-children-with-ADHD-a-supplement-of-polyunsaturated-fatty-acids-PUFAs-o-055b4693a62848869a3bbf0414285c37?pvs=21)",n/a,ADHD Symptoms,0,0,0,0,0,0,0,Fish Oil,,Double-blind,n/a,https://pubmed.ncbi.nlm.nih.gov/17435458,,✅,Fish Oil (https://www.notion.so/Fish-Oil-1d659c2aeec58131bac5d0a07c5381f7?pvs=21)
https://pubmed.ncbi.nlm.nih.gov/14669965,No,,Attention,,No,"July 6, 2023 4:39 PM",Decrease,,No,,Attention,"April 18, 2025 4:28 PM",No,No,50,0,0,0,0,0,0,0,,"There was a significant reduction in conduct problems rated by parents, and attention symptoms rated by teachers for the PUFA group. Furthermore, PUFA supplementation led to a greater number of participants showing improvement in oppositional defiant behavior. (https://www.notion.so/There-was-a-significant-reduction-in-conduct-problems-rated-by-parents-and-attention-symptoms-rated-336128c61f12431cb57f1766f6c44ca4?pvs=21)",Untitled (https://www.notion.so/f67feeb29a544d5ba54aeacb8870e5f9?pvs=21),"There was a significant reduction in conduct problems rated by parents, and attention symptoms rated by teachers for the PUFA group. Furthermore, PUFA supplementation led to a greater number of participants showing improvement in oppositional defiant behavior. (https://www.notion.so/There-was-a-significant-reduction-in-conduct-problems-rated-by-parents-and-attention-symptoms-rated-75e46015e27e4dbeb9f7e52f39ab5157?pvs=21)",n/a,ADHD Symptoms,0,0,0,0,0,0,0,Fish Oil,,Double-blind,n/a,https://pubmed.ncbi.nlm.nih.gov/14669965,,✅,Fish Oil (https://www.notion.so/Fish-Oil-1d659c2aeec58131bac5d0a07c5381f7?pvs=21)
https://pubmed.ncbi.nlm.nih.gov/18315451,No,7-12,Attention,,No,"July 6, 2023 4:43 PM",decrease,,No,,Attention,"April 18, 2025 4:08 PM",No,No,112,0,0,0,0,0,0,0,,Acetyl-L-carnitine (ALC) demonstrated superior effectiveness over placebo in treating the inattentive type of attention-deficit/hyperactivity disorder (ADHD) in children. (https://www.notion.so/Acetyl-L-carnitine-ALC-demonstrated-superior-effectiveness-over-placebo-in-treating-the-inattentiv-a4ccd1f4f16e4e9ab48ab141cf769adb?pvs=21),,Acetyl-L-carnitine (ALC) demonstrated superior effectiveness over placebo in treating the inattentive type of attention-deficit/hyperactivity disorder (ADHD) in children. (https://www.notion.so/Acetyl-L-carnitine-ALC-demonstrated-superior-effectiveness-over-placebo-in-treating-the-inattentiv-f95eb3e039b241ef9ec0155abda3b861?pvs=21),Both sexes,ADHD Symptoms,0,0,0,0,0,0,0,L-Carnitine,,randomized controlled trial,1-6 Months,https://pubmed.ncbi.nlm.nih.gov/18315451,,✅,L-Carnitine (https://www.notion.so/L-Carnitine-1d659c2aeec581a097fac6e8bdd9cfa1?pvs=21)
https://pubmed.ncbi.nlm.nih.gov/21336630,No,"7-12, 13-17","Attention,Migraines",,No,"July 6, 2023 4:45 PM",None,,No,,"Attention,Migraines","April 18, 2025 4:08 PM",No,No,40,0,0,0,0,0,0,0,,"In this six-week study of 40 kids aged between 7 and 13 with ADHD, there was no significant difference in ADHD symptoms when Acetyl-L-carnitine was added to standard methylphenidate treatment. The only benefit observed was fewer headaches and irritability side effects in the Acetyl-L-carnitine group. (https://www.notion.so/In-this-six-week-study-of-40-kids-aged-between-7-and-13-with-ADHD-there-was-no-significant-differen-a14b281d6dea4c0eadd38e784c1e61b1?pvs=21)","Untitled (https://www.notion.so/63b417ec05564af6ba61819e0fd33686?pvs=21), Untitled (https://www.notion.so/b96024d2e3c146d880982d698d6fe32f?pvs=21)","In this six-week study of 40 kids aged between 7 and 13 with ADHD, there was no significant difference in ADHD symptoms when Acetyl-L-carnitine was added to standard methylphenidate treatment. The only benefit observed was fewer headaches and irritability side effects in the Acetyl-L-carnitine group. (https://www.notion.so/In-this-six-week-study-of-40-kids-aged-between-7-and-13-with-ADHD-there-was-no-significant-differen-0c8365c2166c43b19af1f33fc53e8b25?pvs=21), In this six-week study of 40 kids aged between 7 and 13 with ADHD, there was no significant difference in ADHD symptoms when Acetyl-L-carnitine was added to standard methylphenidate treatment. The only benefit observed was fewer headaches and irritability side effects in the Acetyl-L-carnitine group. (https://www.notion.so/In-this-six-week-study-of-40-kids-aged-between-7-and-13-with-ADHD-there-was-no-significant-differen-83c6bbce8d614b0f86736be259eeb318?pvs=21)",Both sexes,ADHD Symptoms,0,0,0,0,0,0,0,L-Carnitine,,Randomized controlled trial,1-6 Months,https://pubmed.ncbi.nlm.nih.gov/21336630,,"🚩,✅",L-Carnitine (https://www.notion.so/L-Carnitine-1d659c2aeec581a097fac6e8bdd9cfa1?pvs=21)
https://pubmed.ncbi.nlm.nih.gov/18286595,No,,Attention,,No,"July 6, 2023 4:50 PM",Decrease,,No,,Attention,"April 18, 2025 4:08 PM",No,No,56,0,0,0,0,0,0,0,,"The study found that treatment with L-acetylcarnitine (LAC) led to a stronger reduction of hyperactivity and improved social behavior compared to the placebo group. While hyperactivity is a component of ADHD, it's not the same as attention. (https://www.notion.so/The-study-found-that-treatment-with-L-acetylcarnitine-LAC-led-to-a-stronger-reduction-of-hyperacti-364b37d52eba4b338f23be1f9b8b3e4c?pvs=21)",Untitled (https://www.notion.so/e9347485be0149ce82f4f44a4f130b56?pvs=21),"The study found that treatment with L-acetylcarnitine (LAC) led to a stronger reduction of hyperactivity and improved social behavior compared to the placebo group. While hyperactivity is a component of ADHD, it's not the same as attention. (https://www.notion.so/The-study-found-that-treatment-with-L-acetylcarnitine-LAC-led-to-a-stronger-reduction-of-hyperacti-9967845ec5574eeaafdf214bc0462bf4?pvs=21)",n/a,ADHD Symptoms,0,0,0,0,0,0,0,L-Carnitine,,Double-blind,n/a,https://pubmed.ncbi.nlm.nih.gov/18286595,,🚩,L-Carnitine (https://www.notion.so/L-Carnitine-1d659c2aeec581a097fac6e8bdd9cfa1?pvs=21)
https://pubmed.ncbi.nlm.nih.gov/21807480,No,"1-6, 7-12","Attention,Mood",Healthy Weight,No,"July 6, 2023 4:56 PM",Decrease,,No,,"Attention,Mood","April 17, 2025 4:39 PM",No,No,147,0,0,0,0,0,0,0,,"The study investigates the efficacy of PS-Omega3 in reducing attention-deficit/hyperactivity disorder (ADHD) symptoms in children. The key finding of the double-blind phase was the significant reduction in the Global:Restless/impulsive subscale of CRS-P in the PS-Omega3 group.  (https://www.notion.so/The-study-investigates-the-efficacy-of-PS-Omega3-in-reducing-attention-deficit-hyperactivity-disorde-0e4626f3b9ec48f28d3649f9ae4d5ae7?pvs=21), Preliminary analysis suggests that this treatment may be especially effective in a subgroup of hyperactive-impulsive, emotionally and behaviorally-dysregulated ADHD children. (https://www.notion.so/Preliminary-analysis-suggests-that-this-treatment-may-be-especially-effective-in-a-subgroup-of-hyper-bb8d20bd3a2c447381c57eb3018f6c83?pvs=21)","Untitled (https://www.notion.so/1a9f3d315fcf4826ad01b721dd7ee3da?pvs=21), Untitled (https://www.notion.so/203e378f3df64689bc2edd2e618d9f4e?pvs=21)","The study investigates the efficacy of PS-Omega3 in reducing attention-deficit/hyperactivity disorder (ADHD) symptoms in children. The key finding of the double-blind phase was the significant reduction in the Global:Restless/impulsive subscale of CRS-P in the PS-Omega3 group.  (https://www.notion.so/The-study-investigates-the-efficacy-of-PS-Omega3-in-reducing-attention-deficit-hyperactivity-disorde-51f727fd8f114ada8853a07275781e9c?pvs=21), Preliminary analysis suggests that this treatment may be especially effective in a subgroup of hyperactive-impulsive, emotionally and behaviorally-dysregulated ADHD children. (https://www.notion.so/Preliminary-analysis-suggests-that-this-treatment-may-be-especially-effective-in-a-subgroup-of-hyper-0e1e9f1c77854fa28ba25a2c3547b81d?pvs=21)",Both sexes,ADHD Symptoms,0,0,0,0,0,0,0,Phosphatidylserine,,Double-blind,1-6 Months,https://pubmed.ncbi.nlm.nih.gov/21807480,,"🚩,🚩",Phosphatidylserine (https://www.notion.so/Phosphatidylserine-1d659c2aeec581059693f42cd0d51e5a?pvs=21)
https://pubmed.ncbi.nlm.nih.gov/21309695,No,7-12,Attention,Healthy Weight,No,"July 6, 2023 4:58 PM",None,,No,,Attention,"April 17, 2025 4:58 PM",No,No,52,0,0,0,0,0,0,0,,"For American children with ADHD, taking 30mg of zinc twice a day reduced the amount of amphetamine needed for optimal effect by 37%. However, there was no clear improvement in ADHD symptoms from zinc supplementation, regardless of dosage (https://www.notion.so/For-American-children-with-ADHD-taking-30mg-of-zinc-twice-a-day-reduced-the-amount-of-amphetamine-n-1d0ed3f5e3ba446e9311d32651d52fa9?pvs=21)",Untitled (https://www.notion.so/cccb9fa7208042c58dbef118c140054d?pvs=21),"For American children with ADHD, taking 30mg of zinc twice a day reduced the amount of amphetamine needed for optimal effect by 37%. However, there was no clear improvement in ADHD symptoms from zinc supplementation, regardless of dosage (https://www.notion.so/For-American-children-with-ADHD-taking-30mg-of-zinc-twice-a-day-reduced-the-amount-of-amphetamine-n-3cbd32e5c1f3482582f0cd7bc5874746?pvs=21)",Both sexes,ADHD Symptoms,0,0,0,0,0,0,0,Zinc,,Double-blind,1-6 Months,https://pubmed.ncbi.nlm.nih.gov/21309695,,✅,Zinc (https://www.notion.so/Zinc-1d659c2aeec5818489abfb28f0380914?pvs=21)
https://pubmed.ncbi.nlm.nih.gov/34184967,No,7-12,Attention,,No,"July 6, 2023 5:00 PM",Decrease,,No,,Attention,"April 17, 2025 4:58 PM",Yes,No,,0,0,0,0,0,0,0,,There were no significant effects observed from zinc supplementation on hyperactivity scores and inattention scores. (https://www.notion.so/There-were-no-significant-effects-observed-from-zinc-supplementation-on-hyperactivity-scores-and-ina-3e47016723154f9eaf6bce2919598a21?pvs=21),Untitled (https://www.notion.so/dcb39397345f4ecdab8df78e134b9da2?pvs=21),There were no significant effects observed from zinc supplementation on hyperactivity scores and inattention scores. (https://www.notion.so/There-were-no-significant-effects-observed-from-zinc-supplementation-on-hyperactivity-scores-and-ina-575f8a561dd94728b42e7ff9f3d0668d?pvs=21),Both sexes,ADHD Symptoms,0,0,0,0,0,0,0,Zinc,,Meta-analysis,6,https://pubmed.ncbi.nlm.nih.gov/34184967,,🎓,Zinc (https://www.notion.so/Zinc-1d659c2aeec5818489abfb28f0380914?pvs=21)
